,HRR,Total Hospital Beds,Total ICU Beds,Available Hospital Beds,Potentially Available Hospital Beds,Available ICU Beds,Potentially Available ICU Beds,Adult Population,Population 65+,Fipscode,Week,Concentration
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-06-23,190.645422959094
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-06-30,199.6944902435
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-07-07,232.1089595125869
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-07-14,710.9903503678526
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-07-21,1196.7807844749962
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-07-28,1549.0091223449697
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-08-04,2058.904851200905
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-08-11,1820.8896470039188
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2021-08-18,1202.6298663693156
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-02-02,1059.6916534231293
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-02-09,547.5347896334042
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-02-16,240.35753597402768
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-02-23,157.33925313455038
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-03-02,110.36981499085697
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-03-09,106.65745402047462
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-03-16,128.3371454567895
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-03-23,86.93242830829683
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-03-30,93.54893968864523
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-04-06,90.21127421034254
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-04-13,133.0333530144844
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-04-20,149.10666511144657
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-05-04,191.35916737874567
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-05-11,322.881924907957
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-05-18,685.7726952632214
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-05-25,756.830714811468
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-06-01,660.4931772909183
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-06-08,631.7847687635443
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-06-15,648.680986547022
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-06-22,785.1381890214561
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-06-29,977.420584191146
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-07-06,1072.3738059555917
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-07-13,1254.7362581996188
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-07-20,1178.6187149622076
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-07-27,1063.5314575268728
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-08-03,934.2521311795584
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-08-10,712.1555312311656
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-08-17,818.7723957122107
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-08-24,1053.7734057815082
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-08-31,839.7679116040304
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-09-07,754.5641142234982
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-09-14,698.5076225110682
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-09-28,385.69553716361446
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-10-05,233.08707416629463
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-10-12,261.7413141907214
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-10-19,277.4568223575373
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-10-26,375.4609767843338
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-11-02,252.8961656640357
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-11-09,282.8384383728888
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-11-16,361.9575602125093
22,"Baton Rouge, LA","2,898",249,"1,159","2,028",119,184,"746,856","127,072",22033,2022-11-23,375.2915445261925
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-04-08,289.53208613264303
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-04-15,110.09117224446322
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-04-22,199.08795053398367
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-04-29,49.77198763349592
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-05-06,0.0
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-05-13,1.1203038035683406
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-05-20,4.68107374095167
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2020-05-27,2.303685492337886
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-02-02,1440.7953808501577
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-02-09,830.8296305039353
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-02-16,370.2125332413014
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-02-23,241.48697992517936
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-03-02,223.40851332180827
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-03-09,226.5962679480628
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-03-16,259.95102577849406
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-03-23,235.64532357298592
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-03-30,272.8043262519249
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-04-06,273.16631982428265
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-04-13,468.0533116684665
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-04-20,538.2632623524963
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-04-27,476.6275729765178
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-05-04,491.1070749864525
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-05-11,612.1402434526149
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-05-18,800.7623473510598
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-07-06,996.272221382392
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-07-13,1575.7578232873202
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-07-27,1467.8737530332291
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-08-03,1395.1051886446432
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-08-10,974.8543905408166
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-08-24,1271.3088161136948
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-08-31,1215.8405442795663
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-09-07,1174.4839093852927
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-09-28,374.9701880398677
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-10-19,1112.695714621123
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-10-26,614.0060785343161
24,"Bend, OR",415,38,182,298,17,27,"189,876","47,299",41017,2022-11-02,576.8316579525119
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-06-16,13.08051818266838
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-06-23,10.695550707525436
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-06-30,14.379141478485671
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-07-07,14.624045128032543
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-07-14,25.355452750949848
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-07-21,47.37991821971415
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-07-28,61.10882460768121
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-08-04,96.12547702113024
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-08-11,122.71656809857495
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2021-08-18,130.6539144725718
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-05-04,291.9104784369794
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-05-11,355.3452173174106
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-05-18,460.7916185342576
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-05-25,472.5896516464061
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-06-01,397.81317727181823
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-06-08,370.5062904221257
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-06-15,393.14065338792096
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-06-22,379.6809473019173
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-06-29,394.1958309002169
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-07-06,512.4253441082723
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-07-13,718.9220243484042
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-07-20,924.3903380550964
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-07-27,552.0736144391866
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-08-03,531.9720454993075
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-08-10,520.2650871482812
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-08-17,650.1686613461328
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-08-24,432.5433008121151
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-08-31,370.59789553084346
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-09-07,437.0767164292624
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-09-14,458.202335642071
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-09-28,353.6011152305254
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-10-05,363.3769546662
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-10-12,402.15914321063457
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-10-19,419.8702383895092
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-10-26,408.3678538612108
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-11-02,365.99888003721713
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-11-09,312.6822937030644
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-11-16,278.1661349449109
30,"Blue Island, IL","2,053",308,583,"1,318",118,213,"670,968","134,483",17031,2022-11-23,310.90492437320773
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-05-06,0.0641567242164312
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-05-13,5.89252619856298
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-05-20,25.52404294425519
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-05-27,19.784534967361697
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-06-03,33.28642825071847
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-06-10,110.68086094432762
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-06-17,225.00664528605373
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2020-06-24,366.3933398990992
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-06-16,59.848712212738086
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-06-23,82.68324514492696
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-07-07,54.82709347019385
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-07-14,68.97277335076974
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-07-21,208.36997176381763
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-07-28,359.1051762964903
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-08-04,523.5970783822189
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-08-11,736.7796941508842
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2021-08-18,841.263166182062
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-02-02,1106.5695799548655
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-02-09,705.010672075511
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-02-16,356.0576792787145
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-02-23,175.9278710382741
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-03-02,138.95937049176194
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-03-09,108.77578979082456
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-03-16,78.68708701668083
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-03-23,56.93239024843215
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-03-30,65.42159774934866
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-04-06,122.19086936589956
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-04-13,165.1034273960316
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-04-20,194.4389430958688
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-04-27,197.01997243523127
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-05-04,119.03538477076025
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-05-11,202.5200979148064
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-05-18,432.82969940111496
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-05-25,673.1104285298422
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-06-01,967.658252803049
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-06-08,781.7704069127088
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-06-15,1016.021680212376
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-06-22,1899.892653887708
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-06-29,1647.9132090580913
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-07-06,1342.713683752626
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-07-13,1386.5825556936925
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-07-20,1715.772811482532
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-07-27,1634.358023729843
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-08-03,1395.6487906677903
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-08-10,871.007370908827
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-08-17,640.2474616853873
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-08-24,683.1238057299175
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-08-31,971.7050894795816
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-09-07,1032.1504269762347
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-09-14,973.85836507216
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-09-28,800.036443563937
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-10-05,673.262306649703
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-10-12,917.4110696799488
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-10-19,760.7292251887329
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-10-26,609.0806155397721
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-11-02,643.7766832536189
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-11-09,620.8154024073586
31,"Boise, ID","1,773",186,848,"1,310",95,141,"701,166","134,953",16001,2022-11-16,778.7643317315725
